Price,Area,No. of Bedrooms,Gymnasium,SwimmingPool,IndoorGames,ClubHouse,CarParking,Hospital,Children'splayarea,LiftAvailable,GolfCourse,city
11800000,2021,3,1,1,1,1,1,0,1,1,0,Bangalore
11500000,1971,3,1,1,1,1,1,0,1,1,0,Bangalore
7920000,1354,2,1,1,1,1,1,0,1,1,0,Bangalore
10700000,1845,3,1,1,1,1,1,0,1,1,0,Bangalore
10600000,1823,3,1,1,1,1,1,0,1,1,0,Bangalore
8464000,1447,2,1,1,1,1,1,0,1,1,0,Bangalore
8184000,1399,2,1,1,1,1,1,0,1,1,0,Bangalore
10100000,1735,3,1,1,1,1,1,0,1,1,0,Bangalore
8178000,1398,2,1,1,1,1,1,0,1,1,0,Bangalore
11299999,1940,3,1,1,1,1,1,0,1,1,0,Bangalore
10100000,1743,3,1,1,1,1,1,0,1,1,0,Bangalore
8289000,1417,2,1,1,1,1,1,0,1,1,0,Bangalore
7856000,1343,2,1,1,1,1,1,0,1,1,0,Bangalore
8254000,1411,2,1,1,1,1,1,0,1,1,0,Bangalore
7820999,1337,2,1,1,1,1,1,0,1,1,0,Bangalore
11700000,2010,3,1,1,1,1,1,0,1,1,0,Bangalore
10500000,1797,3,1,1,1,1,1,0,1,1,0,Bangalore
10300000,1768,3,1,1,1,1,1,0,1,1,0,Bangalore
4455000,990,2,0,0,0,0,0,0,0,0,0,Bangalore
4905000,1090,2,0,0,0,0,0,0,0,0,0,Bangalore
5550000,1250,2,0,0,0,0,1,0,0,1,0,Bangalore
4500000,1012,2,0,0,0,0,1,0,0,1,0,Bangalore
13000000,1630,3,1,1,0,1,0,0,1,1,0,Bangalore
5500000,1082,2,1,1,1,1,1,0,1,1,1,Bangalore
20700000,1987,3,1,1,1,1,0,0,1,1,0,Bangalore
3999000,1333,3,1,1,1,1,1,1,1,1,0,Bangalore
3522000,1174,3,1,1,1,1,1,1,1,1,0,Bangalore
2874000,958,2,1,1,1,1,1,1,1,1,0,Bangalore
3682000,1473,3,1,1,1,1,1,0,1,1,0,Bangalore
3427000,1371,3,1,1,1,1,1,0,1,1,0,Bangalore
3932000,1573,3,1,1,1,1,1,0,1,1,0,Bangalore
3822000,1529,3,1,1,1,1,1,0,1,1,0,Bangalore
2487000,995,2,1,1,1,1,1,0,1,1,0,Bangalore
5580000,1240,3,0,0,0,0,0,0,0,0,0,Bangalore
5130000,1140,3,0,0,0,0,0,0,0,0,0,Bangalore
4910000,884,2,0,0,0,0,0,0,0,0,0,Bangalore
4910000,884,2,0,0,0,0,0,0,0,0,0,Bangalore
4342000,1241,3,1,1,0,0,0,0,1,1,0,Bangalore
3338000,954,2,1,1,0,1,0,0,1,1,0,Bangalore
2578000,737,2,1,1,0,1,0,0,1,1,0,Bangalore
3415000,976,2,1,1,0,1,0,0,1,1,0,Bangalore
3114000,890,2,1,1,0,0,0,0,1,1,0,Bangalore
2879000,823,2,1,0,0,0,0,0,1,1,0,Bangalore
4485000,1282,3,1,1,0,1,0,0,1,1,0,Bangalore
3124000,893,2,1,1,0,1,0,0,1,1,0,Bangalore
4713000,1347,3,1,1,0,1,0,0,1,1,0,Bangalore
4517000,1291,2,1,1,0,1,0,0,1,1,0,Bangalore
4734000,1353,3,1,1,0,1,0,0,1,1,0,Bangalore
3159000,903,2,1,1,0,1,0,0,1,1,0,Bangalore
4219000,1206,3,1,1,0,1,0,0,1,1,0,Bangalore
4734000,1353,3,1,1,0,1,0,0,1,1,0,Bangalore
2578000,743,2,1,1,0,1,0,0,0,1,0,Bangalore
3645000,1042,2,1,1,0,1,0,0,1,1,0,Bangalore
4342000,1241,2,1,1,0,1,0,0,1,1,0,Bangalore
2253000,644,1,1,1,0,0,0,0,1,1,0,Bangalore
2893000,827,2,1,1,0,1,0,0,1,1,0,Bangalore
2614000,747,2,1,1,0,1,0,0,1,1,0,Bangalore
10500000,2000,3,0,0,0,0,0,0,0,1,0,Bangalore
4867000,1352,3,1,1,0,1,0,0,1,1,0,Bangalore
4735000,1352,3,1,1,0,0,0,0,1,1,0,Bangalore
2653000,737,2,1,1,0,0,0,0,1,1,0,Bangalore
2862000,795,2,1,1,0,0,0,0,1,1,0,Bangalore
3339000,954,2,0,0,0,0,0,0,0,0,0,Bangalore
2962000,823,2,1,1,0,1,0,0,1,1,0,Bangalore
2880000,823,2,1,1,0,1,0,0,1,1,0,Bangalore
2318000,644,1,1,1,0,1,0,0,1,1,0,Bangalore
2254000,644,2,1,1,0,1,0,0,1,1,0,Bangalore
2254000,644,1,1,1,0,1,0,0,1,1,0,Bangalore
2973000,826,2,1,1,0,1,0,0,1,1,0,Bangalore
4870000,1353,3,1,1,0,0,0,0,1,1,0,Bangalore
2781000,795,2,1,1,0,1,0,0,1,1,0,Bangalore
4713000,1347,3,1,1,0,1,0,0,1,1,0,Bangalore
2613000,747,2,1,1,0,0,0,0,0,1,0,Bangalore
4562000,1304,3,1,1,0,1,0,0,1,1,0,Bangalore
4783000,1367,2,1,1,0,1,0,0,1,1,0,Bangalore
4342000,1241,2,1,1,0,1,0,0,1,1,0,Bangalore
2879000,823,2,1,1,0,0,0,0,1,1,0,Bangalore
5045000,1370,3,1,0,0,1,0,0,1,1,0,Bangalore
4362000,1175,2,1,0,0,1,0,0,1,1,0,Bangalore
5500000,1500,3,1,0,0,1,0,0,1,1,0,Bangalore
4565000,1233,2,1,0,0,1,0,0,1,1,0,Bangalore
4000000,1100,2,1,0,0,1,0,0,1,1,0,Bangalore
4800000,1300,3,1,0,0,1,0,0,1,1,0,Bangalore
4485000,1210,2,1,0,0,1,0,0,1,1,0,Bangalore
4011999,1075,2,1,0,0,1,0,0,1,1,0,Bangalore
4520000,1220,2,1,0,0,1,0,0,1,1,0,Bangalore
4292000,1155,2,1,0,0,1,0,0,1,1,0,Bangalore
4730000,1280,3,1,0,0,1,0,0,1,1,0,Bangalore
4975000,1350,3,1,0,0,1,0,0,1,1,0,Bangalore
4905000,1330,3,1,0,0,1,0,0,1,1,0,Bangalore
4222000,1135,2,1,0,0,1,0,0,1,1,0,Bangalore
3995000,1070,2,1,0,0,1,0,0,1,1,0,Bangalore
8076000,2019,3,1,1,1,1,1,0,1,1,0,Bangalore
4700000,1005,2,0,0,0,0,0,0,0,0,0,Bangalore
3579000,1193,3,1,1,1,1,1,1,1,1,0,Bangalore
3372000,1124,2,1,1,1,1,1,1,1,1,0,Bangalore
2922000,974,2,1,1,1,1,1,1,1,1,0,Bangalore
2844000,948,2,1,1,1,1,1,1,1,1,0,Bangalore
2901000,967,2,1,1,1,1,1,1,1,1,0,Bangalore
2820000,940,2,1,1,1,1,1,1,1,1,0,Bangalore
4458000,1486,3,1,1,1,1,1,1,1,1,0,Bangalore
3483000,1161,3,1,1,1,1,1,1,1,1,0,Bangalore
3699000,1233,3,1,1,1,1,1,1,1,1,0,Bangalore
3906000,1302,3,1,1,1,1,1,1,1,1,0,Bangalore
2889000,963,2,1,1,1,1,1,1,1,1,0,Bangalore
3429000,1143,2,1,1,1,1,1,1,1,1,0,Bangalore
4164000,1388,3,1,1,1,1,1,1,1,1,0,Bangalore
3384000,1128,2,1,1,1,1,1,1,1,1,0,Bangalore
2935000,1174,2,1,1,1,1,1,0,1,1,0,Bangalore
4097000,1639,3,1,1,1,1,1,0,1,1,0,Bangalore
3202000,1281,2,1,1,1,1,1,0,1,1,0,Bangalore
2867000,1147,2,1,1,1,1,1,0,1,1,0,Bangalore
3411999,1365,3,1,1,1,1,1,0,1,1,0,Bangalore
2436000,870,2,1,1,0,1,0,0,1,1,0,Bangalore
2800000,1000,2,1,1,0,1,0,0,1,1,0,Bangalore
3010000,1075,3,1,1,0,1,0,0,1,1,0,Bangalore
2520000,900,2,1,1,0,1,0,0,1,1,0,Bangalore
3038000,1085,2,1,1,0,1,0,0,1,1,0,Bangalore
3010000,1075,3,1,1,1,1,0,0,1,1,0,Bangalore
3177000,710,1,0,0,0,0,0,0,0,1,0,Bangalore
10600000,2674,3,1,1,1,1,1,0,1,1,0,Bangalore
7200000,1195,2,1,0,0,0,0,0,1,1,0,Bangalore
20400000,2360,3,1,1,1,1,1,1,1,1,0,Bangalore
17600000,2307,3,1,1,1,1,1,1,1,1,0,Bangalore
20200000,2127,3,1,1,1,1,0,0,1,1,0,Bangalore
10200000,1232,2,1,1,0,1,0,0,1,1,0,Bangalore
4002000,1040,2,1,1,0,1,1,0,1,0,0,Bangalore
4568000,1187,2,1,1,0,1,1,0,1,0,0,Bangalore
4056000,1054,2,1,1,0,1,1,0,1,0,0,Bangalore
4303000,1118,2,1,1,0,1,1,0,1,0,0,Bangalore
4299000,1117,2,1,1,0,1,1,0,1,0,0,Bangalore
4541000,1180,2,1,1,0,1,1,0,1,0,0,Bangalore
4210000,1094,2,1,1,0,1,1,0,1,0,0,Bangalore
4195000,1090,2,1,1,0,1,1,0,1,0,0,Bangalore
4226000,1098,2,1,1,0,1,1,0,1,0,0,Bangalore
4638000,1205,2,1,1,0,1,1,0,1,0,0,Bangalore
4699000,1221,3,1,1,0,1,1,0,1,0,0,Bangalore
4426000,1150,2,1,1,0,1,1,0,1,0,0,Bangalore
3925000,1020,2,1,1,0,1,1,0,1,0,0,Bangalore
4345000,1129,2,1,1,0,1,1,0,1,0,0,Bangalore
4086999,1062,2,1,1,0,1,1,0,1,0,0,Bangalore
4076000,1059,2,1,1,0,1,1,0,1,0,0,Bangalore
4072000,1058,2,1,1,0,1,1,0,1,0,0,Bangalore
4614000,1199,2,1,1,0,1,1,0,1,0,0,Bangalore
4054000,1448,3,1,1,0,1,1,0,1,0,0,Bangalore
3500000,1250,3,1,1,0,1,1,0,1,0,0,Bangalore
4165999,1488,3,1,1,0,1,1,0,1,0,0,Bangalore
3068000,1096,2,1,1,0,1,1,0,1,0,0,Bangalore
4174000,1491,3,1,1,0,1,1,0,1,0,0,Bangalore
3052000,1090,2,1,1,0,1,1,0,1,0,0,Bangalore
3085000,1102,2,1,1,0,1,1,0,1,0,0,Bangalore
3264000,1166,2,1,1,0,1,1,0,1,0,0,Bangalore
2576000,920,2,1,1,0,1,1,0,1,0,0,Bangalore
3197000,1142,2,1,1,0,1,1,0,1,0,0,Bangalore
4342000,1551,3,1,1,0,1,1,0,1,0,0,Bangalore
3178000,1135,2,1,1,0,1,1,0,1,0,0,Bangalore
3913000,1505,3,1,1,1,1,1,0,1,0,0,Bangalore
3561999,1370,3,1,1,1,1,1,0,1,0,0,Bangalore
4292000,1533,3,1,1,0,1,1,0,1,0,0,Bangalore
2899000,1115,2,1,1,1,1,1,0,1,0,0,Bangalore
2925000,1125,2,1,1,1,1,1,0,1,0,0,Bangalore
2984000,1066,2,1,1,0,1,1,0,1,0,0,Bangalore
3809000,1465,3,1,1,1,1,1,0,1,0,0,Bangalore
6698000,1675,3,0,0,0,0,1,0,0,1,0,Bangalore
4958000,1240,2,0,0,0,0,1,0,0,1,0,Bangalore
4958000,1240,2,0,0,0,0,1,0,0,1,0,Bangalore
4878000,1220,2,0,0,0,0,1,0,0,1,0,Bangalore
4878000,1220,2,0,0,0,0,1,0,0,1,0,Bangalore
4898000,1225,2,0,0,0,0,1,0,0,1,0,Bangalore
4898000,1225,2,0,0,0,0,1,0,0,1,0,Bangalore
5078000,1270,2,0,0,0,0,1,0,0,1,0,Bangalore
5078000,1270,2,0,0,0,0,1,0,0,1,0,Bangalore
4500000,1075,2,1,1,1,1,1,0,1,1,0,Bangalore
3010000,1075,3,1,0,1,1,0,0,1,1,0,Bangalore
2436000,870,2,1,0,1,1,0,0,1,1,0,Bangalore
2800000,1000,2,1,0,1,1,0,0,1,1,0,Bangalore
3388000,1210,3,1,0,1,1,0,0,1,1,0,Bangalore
2520000,900,2,1,0,1,1,0,0,1,1,0,Bangalore
3038000,1085,2,1,0,1,1,0,0,1,1,0,Bangalore
2464000,880,2,1,0,1,1,0,0,1,1,0,Bangalore
4500000,1075,2,1,1,1,1,1,0,1,1,0,Bangalore
5797000,1414,3,1,0,0,0,0,0,1,1,0,Bangalore
4928000,1120,2,1,1,0,0,0,0,1,1,0,Bangalore
4147000,1185,3,1,1,0,0,0,0,0,1,0,Bangalore
4400000,1000,2,1,0,0,0,0,0,1,1,0,Bangalore
7211000,1373,3,1,1,1,0,0,0,1,1,0,Bangalore
5910000,1109,2,1,1,1,0,0,0,1,1,0,Bangalore
7423000,1415,3,1,1,1,0,0,0,1,1,0,Bangalore
9227000,1782,3,1,1,1,0,0,0,1,1,0,Bangalore
7263000,1383,3,1,1,1,0,0,0,1,1,0,Bangalore
6494000,1227,2,1,1,1,0,0,0,1,1,0,Bangalore
8458000,1626,3,1,1,1,0,0,0,1,1,0,Bangalore
9094000,1755,3,1,1,1,0,0,0,1,1,0,Bangalore
7847000,1502,3,1,1,1,0,0,0,1,1,0,Bangalore
6520999,1233,2,1,1,1,0,0,0,1,1,0,Bangalore
7184000,1367,3,1,1,1,0,0,0,1,1,0,Bangalore
5858000,1098,2,1,1,1,0,0,0,1,1,0,Bangalore
7689000,1470,3,1,1,1,0,0,0,1,1,0,Bangalore
6415000,1211,3,1,1,1,0,0,0,1,1,0,Bangalore
5752000,1077,2,1,1,1,0,0,0,1,1,0,Bangalore
6388000,1206,2,1,1,1,0,0,0,1,1,0,Bangalore
7078000,1346,3,1,1,1,0,0,0,1,1,0,Bangalore
5804000,1087,2,1,1,1,0,0,0,1,1,0,Bangalore
11200000,2185,3,1,1,1,0,0,0,1,1,0,Bangalore
7608000,1453,3,1,1,1,0,0,0,1,1,0,Bangalore
6361000,1200,2,1,1,1,0,0,0,1,1,0,Bangalore
8192000,1572,3,1,1,1,0,0,0,1,1,0,Bangalore
6255000,1179,2,1,1,1,0,0,0,1,1,0,Bangalore
8830000,1701,3,1,1,1,0,0,0,1,1,0,Bangalore
9517000,1841,3,1,1,1,0,0,0,1,1,0,Bangalore
7556000,1443,3,1,1,1,0,0,0,1,1,0,Bangalore
7554000,1442,3,1,1,1,0,0,0,1,1,0,Bangalore
6228000,1173,2,1,1,1,0,0,0,1,1,0,Bangalore
7581000,1448,3,1,1,1,0,0,0,1,1,0,Bangalore
10800000,2121,3,1,1,1,0,0,0,1,1,0,Bangalore
6203000,1168,2,1,1,1,0,0,0,1,1,0,Bangalore
7398000,1411,3,1,1,1,0,0,0,1,1,0,Bangalore
6070000,1141,2,1,1,1,0,0,0,1,1,0,Bangalore
6733000,1276,3,1,1,1,0,0,0,1,1,0,Bangalore
6125000,1152,2,1,1,1,0,0,0,1,1,0,Bangalore
8086000,1550,3,1,1,1,0,0,0,1,1,0,Bangalore
7290000,1389,3,1,1,1,0,0,0,1,1,0,Bangalore
6654000,1260,3,1,1,1,0,0,0,1,1,0,Bangalore
7980000,1529,3,1,1,1,0,0,0,1,1,0,Bangalore
7322000,1395,3,1,1,1,0,0,0,1,1,0,Bangalore
6043000,1136,2,1,1,1,0,0,0,1,1,0,Bangalore
6706000,1270,3,1,1,1,0,0,0,1,1,0,Bangalore
7342000,1399,3,1,1,1,0,0,0,1,1,0,Bangalore
7800000,1650,3,0,0,0,0,0,0,0,0,0,Bangalore
6800000,1500,3,0,0,0,0,0,0,0,0,0,Bangalore
4455000,1100,2,1,0,0,0,1,0,1,1,0,Bangalore
4100000,1000,2,1,0,0,0,0,0,1,1,0,Bangalore
5700000,1140,2,1,1,1,0,0,0,0,1,0,Bangalore
6000000,1220,2,1,1,1,0,0,0,0,1,0,Bangalore
5755000,1150,2,1,1,1,0,0,0,0,1,0,Bangalore
6695000,1350,3,1,1,1,0,0,0,0,1,0,Bangalore
5896000,1180,2,1,1,1,0,0,0,0,1,0,Bangalore
5600000,1130,2,1,1,1,0,0,0,0,1,0,Bangalore
5800000,1160,2,1,1,1,0,0,0,0,1,0,Bangalore
6577000,1325,3,1,1,1,0,0,0,0,1,0,Bangalore
5473000,1090,2,1,1,1,0,0,0,0,1,0,Bangalore
5849000,1170,2,1,1,1,0,0,0,0,1,0,Bangalore
5825000,1165,2,1,1,1,0,0,0,0,1,0,Bangalore
4489000,1095,2,1,0,0,0,0,0,1,0,0,Bangalore
5800000,1160,2,1,1,1,0,0,0,0,1,0,Bangalore
16900000,1810,3,1,1,1,1,1,0,1,1,0,Bangalore
14900000,1740,3,1,1,1,1,1,0,1,1,0,Bangalore
14100000,1630,3,1,1,1,1,1,0,1,1,0,Bangalore
12100000,1440,2,1,1,1,1,1,0,1,1,0,Bangalore
10700000,1245,2,1,1,1,1,1,0,1,1,0,Bangalore
4831000,1098,2,1,1,0,1,0,0,1,1,0,Bangalore
3632000,1215,3,1,1,0,0,1,0,1,1,0,Bangalore
2960000,990,2,1,1,0,0,1,0,1,1,0,Bangalore
3363000,1125,2,1,1,0,0,1,0,1,1,0,Bangalore
3087000,950,2,1,1,0,1,0,0,1,1,0,Bangalore
3981000,1225,3,1,1,0,1,0,0,1,1,0,Bangalore
3331000,1025,2,1,1,0,1,0,0,1,1,0,Bangalore
2096000,645,1,1,1,0,1,0,0,1,1,0,Bangalore
8218000,1505,3,1,1,1,1,1,0,1,1,0,Bangalore
8370999,1535,3,1,1,1,1,1,0,1,1,0,Bangalore
8039000,1470,3,1,1,1,1,1,0,1,1,0,Bangalore
5868000,1045,2,1,1,1,1,1,0,1,1,0,Bangalore
6021000,1075,2,1,1,1,1,1,0,1,1,0,Bangalore
7194000,1290,2,1,1,1,1,1,0,1,1,0,Bangalore
7581000,1380,2,1,1,1,1,1,0,1,1,0,Bangalore
8137000,1465,3,1,1,1,1,1,0,1,1,0,Bangalore
28000000,2790,4,1,1,1,1,1,0,1,1,0,Bangalore
13000000,1320,2,1,1,1,1,1,0,1,1,0,Bangalore
26000000,3300,4,1,1,0,1,1,1,1,1,0,Bangalore
10500000,1500,3,1,1,0,1,1,1,1,1,0,Bangalore
11500000,2087,3,1,1,0,1,1,1,1,1,0,Bangalore
12500000,2142,3,1,1,0,1,1,1,1,1,0,Bangalore
11000000,1850,3,1,1,0,1,1,1,1,1,0,Bangalore
12000000,1930,3,1,1,0,1,1,1,1,1,0,Bangalore
2800000,1000,1,1,1,0,1,0,0,1,1,0,Bangalore
4407000,1075,2,1,0,0,0,0,0,1,1,0,Bangalore
4407000,1075,2,1,0,0,0,0,0,1,0,0,Bangalore
14000000,2170,3,1,1,0,1,1,0,1,1,0,Bangalore
10900000,1691,3,1,1,0,1,1,0,1,1,0,Bangalore
4325000,1055,2,1,0,0,0,1,0,1,1,0,Bangalore
4489000,1095,2,1,0,0,0,0,0,1,0,0,Bangalore
29900000,3205,4,1,1,1,1,1,0,1,1,1,Bangalore
28300000,3033,4,1,1,1,1,1,0,1,1,1,Bangalore
23500000,2522,3,1,1,1,1,1,0,1,1,1,Bangalore
23100000,2480,3,1,1,1,1,1,0,1,1,1,Bangalore
21400000,2378,3,1,1,1,1,1,0,1,1,1,Bangalore
7830000,1800,3,1,1,1,1,1,0,1,1,0,Bangalore
5968000,1372,2,1,1,1,1,1,0,1,1,0,Bangalore
6085000,1242,2,1,1,1,1,1,0,1,0,0,Bangalore
5439000,1110,2,1,1,1,1,1,0,1,0,0,Bangalore
6762000,1380,3,1,1,1,1,1,0,1,0,0,Bangalore
5488000,1120,2,1,1,1,1,1,0,1,0,0,Bangalore
5478000,1118,2,1,1,1,1,1,0,1,0,0,Bangalore
7438000,1518,3,1,1,1,1,1,0,1,0,0,Bangalore
6791000,1386,3,1,1,1,1,1,0,1,0,0,Bangalore
5997000,1224,2,1,1,1,1,1,0,1,0,0,Bangalore
6654000,1358,3,1,1,1,1,1,0,1,0,0,Bangalore
5987000,1222,2,1,1,1,1,1,0,1,0,0,Bangalore
7006999,1430,3,1,1,1,1,1,0,1,0,0,Bangalore
3567000,728,1,1,1,1,1,1,0,1,0,0,Bangalore
6051000,1235,2,1,1,1,1,1,0,1,0,0,Bangalore
7026000,1434,3,1,1,1,1,1,0,1,0,0,Bangalore
5938000,1212,2,1,1,1,1,1,0,1,0,0,Bangalore
6237000,1273,2,1,1,1,1,1,0,1,0,0,Bangalore
5978000,1220,2,1,1,1,1,1,0,1,0,0,Bangalore
5620000,1147,2,1,1,1,1,1,0,1,0,0,Bangalore
6149000,1255,2,1,1,1,1,1,0,1,0,0,Bangalore
7193000,1468,3,1,1,1,1,1,0,1,0,0,Bangalore
6193000,1264,2,1,1,1,1,1,0,1,0,0,Bangalore
9369000,1735,3,1,1,1,1,1,0,1,1,0,Bangalore
8073000,1495,3,1,1,1,1,1,0,1,1,0,Bangalore
9180000,1700,3,1,1,1,1,1,0,1,1,0,Bangalore
7028000,1440,3,1,1,0,1,0,0,1,1,0,Bangalore
6148000,1245,2,1,1,0,1,0,0,1,1,0,Bangalore
7344000,1510,3,1,1,0,1,0,0,1,1,0,Bangalore
6419000,1305,2,1,1,0,1,0,0,1,1,0,Bangalore
5584000,1120,2,1,1,0,1,0,0,1,1,0,Bangalore
6374000,1295,3,1,1,0,1,0,0,1,1,0,Bangalore
6058000,1225,2,1,1,0,1,0,0,1,1,0,Bangalore
6983000,1430,3,1,1,0,1,0,0,1,1,0,Bangalore
6396000,1300,2,1,1,0,1,0,0,1,1,0,Bangalore
7163000,1470,3,1,1,0,1,0,0,1,1,0,Bangalore
6283000,1275,2,1,1,0,1,0,0,1,1,0,Bangalore
6893000,1410,3,1,1,0,1,0,0,1,1,0,Bangalore
5674000,1140,2,1,1,0,1,0,0,1,1,0,Bangalore
6915000,1415,3,1,1,0,1,0,0,1,1,0,Bangalore
7095999,1455,3,1,1,0,1,0,0,1,1,0,Bangalore
7389000,1520,3,1,1,0,1,0,0,1,1,0,Bangalore
6216000,1260,2,1,1,0,1,0,0,1,1,0,Bangalore
7412000,1525,3,1,1,0,1,0,0,1,1,0,Bangalore
5606000,1125,2,1,1,0,1,0,0,1,1,0,Bangalore
6193000,1255,2,1,1,0,1,0,0,1,1,0,Bangalore
5651000,1135,2,1,1,0,1,0,0,1,1,0,Bangalore
35500000,2936,3,1,1,1,1,1,0,1,1,0,Bangalore
11399999,1597,3,1,1,1,1,1,0,1,1,0,Bangalore
10800000,1514,3,1,1,1,1,1,0,1,1,0,Bangalore
10200000,1431,2,1,1,1,1,1,0,1,1,0,Bangalore
9800000,1365,2,1,1,1,1,1,0,1,1,0,Bangalore
7900000,1205,2,1,1,0,1,1,0,1,1,0,Bangalore
6570000,1007,2,1,1,0,1,1,0,1,1,0,Bangalore
22799999,2243,3,1,1,0,1,1,0,1,1,0,Bangalore
21200000,2051,3,1,1,0,1,1,0,1,1,0,Bangalore
7200000,1350,3,1,1,0,1,0,0,1,1,1,Bangalore
6500000,1225,3,1,1,0,1,0,0,1,1,1,Bangalore
6200000,1165,2,1,1,0,1,0,0,1,1,1,Bangalore
4732000,1315,3,1,0,1,0,1,0,1,1,0,Bangalore
4750000,1320,2,1,0,1,0,1,0,1,1,0,Bangalore
4498000,1250,2,1,0,1,0,1,0,1,1,0,Bangalore
4870000,1290,3,1,0,1,0,1,0,1,1,0,Bangalore
4642000,1290,2,1,0,1,0,1,0,1,1,0,Bangalore
4912000,1365,3,1,0,1,0,1,0,1,1,0,Bangalore
5398000,1500,3,1,0,1,0,1,0,1,1,0,Bangalore
4318000,1200,2,1,0,1,0,1,0,1,1,0,Bangalore
3010000,1075,3,1,0,1,1,0,0,1,1,0,Bangalore
2436000,870,2,1,0,1,1,0,0,1,1,0,Bangalore
2800000,1000,2,1,0,1,1,0,0,1,1,0,Bangalore
3388000,1210,3,1,0,1,1,0,0,1,1,0,Bangalore
2520000,900,2,1,0,1,1,0,0,1,1,0,Bangalore
10800000,1745,3,1,1,1,1,1,0,1,0,0,Bangalore
8868000,1417,2,1,1,1,1,1,0,1,0,0,Bangalore
11399999,1814,3,1,1,1,1,1,0,1,0,0,Bangalore
9366000,1503,2,1,1,1,1,1,0,1,0,0,Bangalore
11200000,1814,3,1,1,1,1,1,0,1,1,0,Bangalore
9888000,1595,3,1,1,1,1,1,0,1,1,0,Bangalore
10800000,1759,3,1,1,1,1,1,0,1,1,0,Bangalore
25500000,1839,3,1,1,0,1,1,0,1,1,0,Bangalore
34000000,2461,4,1,1,0,1,1,0,1,1,0,Bangalore
17500000,1249,2,1,1,0,1,1,0,1,1,0,Bangalore
34500000,2503,4,1,1,0,1,1,0,1,1,0,Bangalore
19500000,1385,2,1,1,0,1,1,0,1,1,0,Bangalore
7100000,1286,3,1,1,0,1,0,0,1,1,0,Bangalore
6400000,1163,2,1,1,0,1,0,0,1,1,0,Bangalore
5500000,966,2,1,1,0,1,0,0,1,1,0,Bangalore
4300000,814,2,1,1,0,1,0,0,1,1,0,Bangalore
3800000,708,2,1,1,0,1,0,0,1,1,0,Bangalore
26000000,3360,4,1,1,1,1,1,0,1,1,0,Bangalore
18600000,2210,3,1,1,1,1,1,0,1,1,0,Bangalore
17300000,1930,3,1,1,1,1,1,0,1,1,0,Bangalore
17100000,1890,3,1,1,1,1,1,0,1,1,0,Bangalore
11800000,1330,2,1,1,1,1,1,0,1,1,0,Bangalore
7341000,1635,3,1,1,1,1,0,0,1,1,0,Bangalore
6398000,1425,3,1,1,1,1,0,0,1,1,0,Bangalore
5837000,1300,2,1,1,1,1,0,0,1,1,0,Bangalore
4512000,1005,2,1,1,1,1,0,0,1,1,0,Bangalore
66900000,4600,4,1,1,1,1,1,0,1,0,0,Bangalore
170600000,8331,5,1,1,1,1,1,0,1,0,0,Bangalore
182300000,8902,5,1,1,1,1,1,0,1,0,0,Bangalore
74300000,5112,5,1,1,1,1,1,0,1,0,0,Bangalore
60100000,6500,4,1,1,0,1,0,0,1,1,1,Bangalore
36000000,3900,4,1,1,0,1,0,0,1,1,1,Bangalore
36000000,3895,4,1,1,0,1,0,0,1,1,1,Bangalore
52200000,5654,4,1,1,0,1,0,0,1,1,1,Bangalore
50800000,5500,4,1,1,0,1,0,0,1,1,1,Bangalore
49600000,4622,4,1,1,0,1,1,0,1,1,0,Bangalore
46400000,4322,4,1,1,0,1,1,0,1,1,0,Bangalore
64000000,4400,4,1,1,1,1,1,0,1,0,0,Bangalore
61100000,4200,3,1,1,1,1,1,0,1,0,0,Bangalore
198600000,9700,5,1,1,1,1,1,0,1,0,0,Bangalore
53400000,3670,3,1,1,1,1,1,0,1,0,0,Bangalore
202700000,9900,5,1,1,1,1,1,0,1,0,0,Bangalore
170000000,8300,5,1,1,1,1,1,0,1,0,0,Bangalore
157700000,7700,4,1,1,1,1,1,0,1,0,0,Bangalore
56700000,3897,3,1,1,1,1,1,0,1,0,0,Bangalore
6594000,1570,3,1,1,1,1,0,0,1,1,0,Bangalore
5922000,1410,3,1,1,1,1,0,0,1,1,0,Bangalore
6636000,1580,3,1,1,1,1,0,0,1,1,0,Bangalore
6762000,1610,3,1,1,1,1,0,0,1,1,0,Bangalore
5019000,1195,2,1,1,1,1,0,0,1,1,0,Bangalore
6678000,1590,3,1,1,1,1,0,0,1,1,0,Bangalore
6720000,1600,3,1,1,1,1,0,0,1,1,0,Bangalore
5040000,1200,2,1,1,1,1,0,0,1,1,0,Bangalore
6573000,1565,3,1,1,1,1,0,0,1,1,0,Bangalore
8353000,1638,3,1,1,0,1,0,0,1,1,0,Bangalore
8078000,1584,3,1,1,0,1,0,0,1,1,0,Bangalore
6568000,1288,2,1,1,0,1,0,0,1,1,0,Bangalore
7756999,1521,3,1,1,0,1,0,0,1,1,0,Bangalore
7252000,1422,3,1,1,0,1,0,0,1,1,0,Bangalore
6970999,1367,3,1,1,0,1,0,0,1,1,0,Bangalore
8749000,1839,3,0,1,0,1,1,0,1,1,0,Bangalore
6870000,1419,2,0,1,0,1,1,0,1,1,0,Bangalore
8243000,1726,3,0,1,0,1,1,0,1,1,0,Bangalore
19500000,2597,4,1,1,1,1,0,0,1,1,0,Bangalore
6331000,1447,3,1,1,1,1,1,0,1,0,0,Bangalore
